128, 0.028, 0, 1530870824882
0, 0.13150, 0.328111, 0.00745708, -0.30574, 0.0179449, -0.0111698, -1.36271, -0.266121, -0.100467, 0.240425, -0.954506, 0.512408, -0.623199, -0.0369884, 0.0355235, -1.49199, -0.171209, 0.0982696, 0.412854, 0.480449, -0.260998, -2.24032, -0.0860622, 0.00183111, -1.46873, -0.157414, -0.0971709, 0.425123, 0.330242, -0.109726, -0.497494, -0.0294809, -0.00787378, -1.5222, -0.0776391, -0.181707, 0.323191, -0.0362201, -0.0596566, -0.127836, -0.0816675, 0.000549333, -1.50133, -0.162358, -0.0838649, 0.389599, 0.169382, -0.0745708, -0.408009, -0.208197, 0.0281991, -1.38908, -0.191046, -0.00756859, 0.386853, 0.127836, -0.118248, -0.316393, -0.0355235, 0.0124516, -1.47569, -0.182379, -0.122562, 0.397046, 0.0490037, -0.050069, -0.17897, -0.0393689, 0.0168462, -1.49638, -0.153325, -0.127995, 0.402539
0, 0.13400, 0.307871, 0.00426119, -0.292957, 0.00915555, -0.0316782, -1.47844, -0.266305, -0.0988189, 0.240669, -0.979008, 0.493232, -0.655158, -0.0364391, 0.034608, -1.47734, -0.171026, 0.0983306, 0.41377, 0.508147, -0.234365, -2.20836, -0.0904569, 0.00347911, -1.46672, -0.157414, -0.0971709, 0.425123, 0.337699, -0.0777667, -0.48258, -0.0357067, -0.00897244, -1.51579, -0.0776391, -0.181707, 0.323191, -0.0362201, -0.0596566, -0.156599, -0.0800195, 0.00402844, -1.50755, -0.162358, -0.0838649, 0.389599, 0.177905, -0.112921, -0.419727, -0.206183, 0.0320444, -1.38615, -0.191046, -0.00756859, 0.386853, 0.116117, -0.103334, -0.295087, -0.0399182, 0.0146489, -1.48027, -0.18244, -0.122501, 0.396191, 0.0479384, -0.039416, -0.161925, -0.0322275, 0.0258187, -1.48045, -0.152837, -0.128971, 0.403088
0, 0.13650, 0.266324, -0.0308936, -0.313197, -0.0430311, 0.0108036, -1.39586, -0.266305, -0.0988189, 0.240669, -0.95131, 0.490037, -0.649831, -0.0435804, 0.029664, -1.47844, -0.171026, 0.0983306, 0.41377, 0.48258, -0.224778, -2.1796, -0.0902738, 0.00146489, -1.47423, -0.157414, -0.0971709, 0.425123, 0.331307, -0.0617872, -0.486841, -0.0307627, -0.0108036, -1.52129, -0.0776391, -0.181707, 0.323191, -0.039416, -0.0649831, -0.156599, -0.0836818, 0.006592, -1.51341, -0.163091, -0.0836818, 0.390332, 0.177905, -0.0948114, -0.397356, -0.212226, 0.0265511, -1.3889, -0.191046, -0.00756859, 0.386853, 0.122509, -0.105464, -0.30361, -0.0357067, 0.00512711, -1.4832, -0.18244, -0.122501, 0.396191, 0.0660484, -0.0330242, -0.177905, -0.0377209, 0.0208747, -1.48064, -0.152837, -0.128971, 0.403088
0, 0.13900, 0.260998, -0.0532648, -0.310001, -0.0796533, 0.000549333, -1.50792, -0.266305, -0.0988189, 0.240669, -0.943853, 0.490037, -0.650896, -0.0393689, 0.0357067, -1.47441, -0.171026, 0.0983306, 0.41377, 0.483645, -0.2333, -2.22221, -0.0996124, 0.00878933, -1.49217, -0.158025, -0.0981475, 0.426466, 0.32172, -0.0798973, -0.503885, -0.0373547, -0.00531022, -1.52019, -0.0783105, -0.182012, 0.322642, -0.0436772, -0.0617872, -0.196015, -0.0869778, 0, -1.50755, -0.163091, -0.0836818, 0.390332, 0.177905, -0.0948114, -0.397356, -0.217902, 0.0260018, -1.40062, -0.191046, -0.00756859, 0.386853, 0.14275, -0.10866, -0.304675, -0.0433973, 0.0120853, -1.48595, -0.18244, -0.122501, 0.396191, 0.0404813, -0.0149142, -0.186427, -0.0412, 0.0161138, -1.49382, -0.152837, -0.128971, 0.403088
0, 0.14150, 0.30361, -0.0415466, -0.319589, -0.0402844, -0.0360729, -1.5894, -0.266305, -0.0988189, 0.240669, -0.943853, 0.499624, -0.650896, -0.0388195, 0.0382702, -1.48137, -0.171026, 0.0983306, 0.41377, 0.446359, -0.222647, -2.21475, -0.100345, 0.00732444, -1.47771, -0.158025, -0.0981475, 0.426466, 0.328111, -0.0841585, -0.488971, -0.0432142, -0.00897244, -1.52934, -0.0783105, -0.182012, 0.322642, -0.0649831, -0.0479384, -0.189623, -0.0921049, 0.00549333, -1.51176, -0.163091, -0.0836818, 0.390332, 0.174709, -0.0585913, -0.409074, -0.203436, 0.0190435, -1.3986, -0.190802, -0.00671407, 0.387097, 0.14275, -0.10866, -0.282304, -0.0485244, 0.0159307, -1.48503, -0.18244, -0.122501, 0.396191, 0.0724402, 0.00532648, -0.201341, -0.0373547, 0.0219733, -1.49089, -0.152837, -0.128971, 0.403088
0, 0.14400, 0.30361, -0.0223712, -0.314263, 0.0120853, -0.0186773, -1.39659, -0.265572, -0.099002, 0.241646, -0.994987, 0.485775, -0.631721, -0.0492569, 0.0303964, -1.46928, -0.17127, 0.099002, 0.412732, 0.446359, -0.216255, -2.22221, -0.104556, 0.00201422, -1.48155, -0.158025, -0.0981475, 0.426466, 0.325981, -0.0830932, -0.501755, -0.046144, -0.0111698, -1.52074, -0.0783105, -0.182012, 0.322642, -0.0245018, -0.028763, -0.177905, -0.0950346, 0.00238044, -1.52165, -0.163091, -0.0836818, 0.390332, 0.0308936, -0.0308936, -0.408009, -0.21424, 0.0212409, -1.40922, -0.190802, -0.00671407, 0.387097, 0.113987, -0.118248, -0.282304, -0.04944, 0.0104373, -1.48448, -0.182196, -0.122623, 0.39668, 0.078832, -0.00532648, -0.159795, -0.036256, 0.0199591, -1.49895, -0.153081, -0.128727, 0.402173
0, 0.14650, 0.30361, -0.0223712, -0.314263, -0.0732444, -0.0265511, -1.56999, -0.265572, -0.099002, 0.241646, -1.00244, 0.503885, -0.628525, -0.0424818, 0.0369884, -1.48448, -0.17127, 0.099002, 0.412732, 0.446359, -0.216255, -2.22221, -0.0992462, 0.00256355, -1.48393, -0.158025, -0.0981475, 0.426466, 0.325981, -0.0830932, -0.501755, -0.0412, -0.004944, -1.5418, -0.0783105, -0.182012, 0.322642, -0.0415466, -0.00213059, -0.149142, -0.0908231, 0.004944, -1.5277, -0.162236, -0.084048, 0.388318, 0.0841585, -0.0916155, -0.409074, -0.228156, 0.0203253, -1.39897, -0.190802, -0.00671407, 0.387097, 0.0521996, -0.109726, -0.2855, -0.0503555, 0.0104373, -1.50554, -0.182196, -0.122623, 0.39668, 0.0660484, 0, -0.154468, -0.0404675, 0.0168462, -1.50865, -0.153081, -0.128727, 0.402173
0, 0.14900, 0.298283, 0.00745708, -0.297218, -0.0130009, -0.0521867, -1.62896, -0.265572, -0.099002, 0.241646, -1.0131, 0.517734, -0.640243, -0.0532853, 0.0336924, -1.51872, -0.17127, 0.099002, 0.412732, 0.462339, -0.219451, -2.21262, -0.0992462, 0, -1.50005, -0.157537, -0.0974151, 0.426283, 0.32172, -0.0596566, -0.483645, -0.0368053, -0.00732444, -1.55296, -0.0780663, -0.182562, 0.321604, -0.0884196, -0.0415466, -0.104399, -0.0970489, 0.00622578, -1.53374, -0.162236, -0.084048, 0.388318, 0.14275, -0.123574, -0.433576, -0.215888, 0.0256355, -1.43046, -0.190924, -0.00805689, 0.386486, 0.0426119, -0.0777667, -0.30574, -0.0465102, 0.0109867, -1.51305, -0.182196, -0.122623, 0.39668, 0.0777667, 0, -0.17897, -0.0446791, 0.0161138, -1.52239, -0.153081, -0.128727, 0.402173
0, 0.15150, 0.242888, -0.0170448, -0.273781, 0.00531022, -0.0505387, -1.60772, -0.265572, -0.099002, 0.241646, -1.02695, 0.467665, -0.621068, -0.0386364, 0.0355235, -1.5352, -0.17127, 0.099002, 0.412732, 0.458078, -0.223712, -2.2318, -0.0963164, 0.00292978, -1.49895, -0.157537, -0.0974151, 0.426283, 0.298283, -0.109726, -0.514538, -0.0415662, -0.00732444, -1.55296, -0.0780663, -0.182562, 0.321604, -0.0937461, -0.0468731, -0.135293, -0.0932035, -0.00292978, -1.54527, -0.162236, -0.084048, 0.388318, 0.10653, -0.0447425, -0.429315, -0.211676, 0.0271004, -1.41563, -0.190924, -0.00805689, 0.386486, 0.068179, -0.0809626, -0.322785, -0.0446791, 0.0111698, -1.51543, -0.182196, -0.122623, 0.39668, 0.0777667, 0.00532648, -0.17897, -0.0487075, 0.0195929, -1.52019, -0.153081, -0.128727, 0.402173
0, 0.15400, 0.263128, -0.0223712, -0.266324, 0.0476089, -0.0252693, -1.42552, -0.266366, -0.0996124, 0.240242, -1.05571, 0.470861, -0.618938, -0.0305795, 0.0377209, -1.5352, -0.171941, 0.0988189, 0.41316, 0.429315, -0.206668, -2.15723, -0.0910062, 0.000549333, -1.49913, -0.157537, -0.0974151, 0.426283, 0.302544, -0.102269, -0.481514, -0.0294809, -0.0155644, -1.55828, -0.0780663, -0.182562, 0.321604, -0.0798973, -0.068179, -0.132097, -0.0917386, 0.00604266, -1.54198, -0.162358, -0.0842311, 0.38905, 0.0298283, -0.0479384, -0.388833, -0.205817, 0.0318613, -1.43156, -0.190924, -0.00805689, 0.386486, 0.110791, -0.10866, -0.281238, -0.0401013, 0.0157476, -1.51067, -0.182134, -0.122379, 0.396252, 0.0649831, 0.0010653, -0.169382, -0.0303964, 0.0188604, -1.52129, -0.152654, -0.129337, 0.402356
